county_id,No. of Planned Parenthood clinics,No. of federally qualified health centers,No. of female contraceptive clients served at Planned Parenthood clinics,No. of female contraceptive clients served at federally qualified health centers,No. of female contraceptive clients served at health department clinics,No. of female contraceptive clients served at hospital-based clinics,No. of female contraceptive clients served at other clinics,No. of health department clinics,No. of hospital-based clinics,No. of other clinics,Total no. of female contraceptive clients served at publicly funded clinics,"Total no. of female contraceptive clients served at publicly funded clinics, younger than 20",Total no. of women aged 13-44 with potential demand for contraceptive services and supplies,Total no. of women aged 20-44 with potential demand for contraceptive services and supplies,Total publicly funded clinics
13143,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,220.0,70.0,3360.0,2920.0,1.0
13145,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,0.0,160.0,50.0,3420.0,2910.0,1.0
13147,0.0,1.0,0.0,30.0,100.0,0.0,0.0,1.0,0.0,0.0,130.0,20.0,2360.0,2030.0,2.0
13149,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,30.0,20.0,1280.0,1110.0,1.0
13151,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,220.0,40.0,29370.0,25180.0,1.0
13153,0.0,1.0,0.0,50.0,510.0,0.0,0.0,1.0,0.0,0.0,560.0,120.0,19920.0,17640.0,2.0
13155,0.0,2.0,0.0,140.0,240.0,0.0,0.0,1.0,0.0,0.0,390.0,110.0,880.0,750.0,3.0
13157,0.0,1.0,0.0,670.0,1240.0,0.0,0.0,3.0,0.0,0.0,1920.0,710.0,7650.0,6680.0,4.0
13159,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,70.0,20.0,1480.0,1290.0,1.0
13161,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,330.0,80.0,1580.0,1330.0,1.0
13163,0.0,3.0,0.0,710.0,280.0,0.0,0.0,1.0,0.0,0.0,990.0,160.0,1620.0,1390.0,4.0
13165,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,90.0,30.0,850.0,730.0,1.0
13167,0.0,1.0,0.0,2850.0,140.0,0.0,0.0,1.0,0.0,0.0,2990.0,380.0,860.0,730.0,2.0
13169,0.0,2.0,0.0,600.0,190.0,0.0,0.0,1.0,0.0,0.0,790.0,210.0,3270.0,2790.0,3.0
13171,0.0,1.0,0.0,100.0,170.0,0.0,0.0,1.0,0.0,0.0,270.0,80.0,2460.0,2040.0,2.0
13173,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,240.0,50.0,1280.0,1150.0,1.0
13175,0.0,1.0,0.0,170.0,580.0,0.0,0.0,1.0,0.0,0.0,750.0,170.0,5590.0,4850.0,2.0
13177,0.0,1.0,0.0,510.0,180.0,0.0,0.0,1.0,0.0,0.0,690.0,150.0,3570.0,3070.0,2.0
13179,0.0,2.0,0.0,170.0,410.0,0.0,0.0,1.0,0.0,0.0,580.0,120.0,9240.0,8380.0,3.0
13181,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,140.0,20.0,790.0,690.0,1.0
13183,0.0,1.0,0.0,100.0,300.0,0.0,0.0,1.0,0.0,0.0,400.0,110.0,2540.0,2250.0,2.0
13185,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,3.0,0.0,0.0,2240.0,400.0,17480.0,15280.0,3.0
13187,0.0,1.0,0.0,160.0,250.0,0.0,0.0,1.0,0.0,0.0,420.0,70.0,3950.0,3280.0,2.0
13189,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,320.0,70.0,2500.0,2160.0,1.0
13191,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,140.0,30.0,1360.0,1190.0,1.0
13193,0.0,2.0,0.0,440.0,110.0,0.0,0.0,1.0,0.0,0.0,550.0,30.0,1230.0,1040.0,3.0
13195,0.0,1.0,0.0,360.0,590.0,0.0,0.0,2.0,0.0,0.0,950.0,340.0,3270.0,2870.0,3.0
13197,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,110.0,30.0,870.0,750.0,1.0
13199,0.0,1.0,0.0,100.0,190.0,0.0,0.0,2.0,0.0,0.0,290.0,110.0,2320.0,2020.0,3.0
13201,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,60.0,10.0,580.0,510.0,1.0
13205,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,60.0,2140.0,1820.0,1.0
13207,0.0,1.0,0.0,170.0,220.0,0.0,0.0,1.0,0.0,0.0,390.0,100.0,2880.0,2520.0,2.0
13209,0.0,1.0,0.0,210.0,110.0,0.0,0.0,1.0,0.0,0.0,320.0,70.0,970.0,830.0,2.0
13211,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,0.0,0.0,440.0,130.0,1930.0,1660.0,1.0
13213,0.0,1.0,0.0,160.0,390.0,0.0,0.0,1.0,0.0,0.0,550.0,90.0,4710.0,4090.0,2.0
13215,0.0,2.0,0.0,690.0,1680.0,0.0,0.0,2.0,0.0,0.0,2380.0,540.0,26630.0,23720.0,4.0
13217,0.0,0.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,0.0,780.0,230.0,13860.0,11890.0,1.0
13219,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,0.0,550.0,130.0,3980.0,3320.0,1.0
13221,0.0,1.0,0.0,30.0,480.0,0.0,0.0,1.0,0.0,0.0,510.0,120.0,1630.0,1440.0,2.0
13223,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,260.0,70.0,20160.0,17480.0,1.0
13225,0.0,1.0,0.0,360.0,210.0,0.0,0.0,1.0,0.0,0.0,570.0,250.0,3520.0,2980.0,2.0
13227,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,0.0,270.0,60.0,3150.0,2730.0,1.0
13229,0.0,0.0,0.0,0.0,410.0,0.0,0.0,1.0,0.0,0.0,410.0,160.0,2160.0,1860.0,1.0
13231,0.0,1.0,0.0,100.0,70.0,0.0,0.0,1.0,0.0,0.0,170.0,50.0,2090.0,1760.0,2.0
13233,0.0,1.0,0.0,40.0,350.0,0.0,0.0,2.0,0.0,0.0,390.0,90.0,4860.0,4250.0,3.0
13235,0.0,1.0,0.0,1190.0,100.0,0.0,0.0,1.0,0.0,0.0,1280.0,0.0,1530.0,1400.0,2.0
13237,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,220.0,80.0,2010.0,1730.0,1.0
13239,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,40.0,10.0,180.0,150.0,1.0
13241,0.0,1.0,0.0,110.0,270.0,0.0,0.0,1.0,0.0,0.0,370.0,100.0,1470.0,1250.0,2.0
13243,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,20.0,750.0,630.0,1.0
13245,1.0,4.0,410.0,570.0,1730.0,810.0,0.0,2.0,1.0,0.0,3510.0,960.0,28040.0,24980.0,8.0
13247,0.0,1.0,0.0,450.0,370.0,0.0,0.0,1.0,0.0,0.0,820.0,160.0,11100.0,9550.0,2.0
13249,0.0,2.0,0.0,770.0,70.0,0.0,0.0,1.0,0.0,0.0,840.0,230.0,580.0,480.0,3.0
13251,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,40.0,1430.0,1260.0,1.0
13253,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,90.0,40.0,810.0,690.0,1.0
13255,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,0.0,270.0,60.0,7700.0,6770.0,1.0
13257,0.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,280.0,50.0,2990.0,2600.0,1.0
13259,0.0,1.0,0.0,280.0,50.0,0.0,0.0,1.0,0.0,0.0,330.0,10.0,410.0,370.0,2.0
13261,0.0,5.0,0.0,1460.0,450.0,0.0,0.0,1.0,0.0,0.0,1900.0,310.0,4000.0,3430.0,6.0
13263,0.0,1.0,0.0,350.0,70.0,0.0,0.0,1.0,0.0,0.0,420.0,70.0,560.0,470.0,2.0
13265,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,40.0,20.0,130.0,110.0,1.0
13267,0.0,1.0,0.0,210.0,540.0,0.0,0.0,2.0,0.0,0.0,750.0,120.0,2190.0,1880.0,3.0
13269,0.0,1.0,0.0,360.0,100.0,0.0,0.0,1.0,0.0,0.0,460.0,230.0,830.0,720.0,2.0
13271,0.0,1.0,0.0,170.0,240.0,0.0,0.0,1.0,0.0,0.0,410.0,120.0,1250.0,1060.0,2.0
13273,0.0,1.0,0.0,510.0,110.0,0.0,0.0,1.0,0.0,0.0,620.0,130.0,970.0,850.0,2.0
13275,0.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,0.0,0.0,580.0,130.0,5250.0,4580.0,1.0
13277,0.0,1.0,0.0,220.0,1120.0,0.0,0.0,1.0,0.0,0.0,1340.0,270.0,5100.0,4370.0,2.0
13279,0.0,1.0,0.0,210.0,540.0,0.0,0.0,1.0,0.0,0.0,750.0,170.0,3220.0,2780.0,2.0
13281,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,140.0,30.0,1010.0,760.0,1.0
13283,0.0,1.0,0.0,210.0,80.0,0.0,0.0,1.0,0.0,0.0,290.0,60.0,660.0,560.0,2.0
13285,0.0,0.0,0.0,0.0,480.0,0.0,0.0,2.0,0.0,0.0,480.0,150.0,8970.0,7840.0,2.0
13287,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,60.0,760.0,640.0,1.0
13289,0.0,1.0,0.0,170.0,100.0,0.0,0.0,1.0,0.0,0.0,280.0,60.0,780.0,690.0,2.0
13291,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,220.0,60.0,1660.0,1410.0,1.0
13293,0.0,1.0,0.0,220.0,80.0,0.0,0.0,1.0,0.0,0.0,300.0,30.0,2970.0,2590.0,2.0
13295,0.0,2.0,0.0,80.0,140.0,0.0,0.0,1.0,0.0,0.0,220.0,70.0,7560.0,6590.0,3.0
13297,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,3.0,0.0,0.0,1510.0,410.0,10720.0,9270.0,3.0
13299,0.0,2.0,0.0,330.0,1030.0,0.0,0.0,1.0,0.0,0.0,1360.0,400.0,3960.0,3470.0,3.0
13301,0.0,1.0,0.0,170.0,50.0,0.0,0.0,1.0,0.0,0.0,220.0,70.0,490.0,420.0,2.0
13303,0.0,2.0,0.0,350.0,360.0,0.0,0.0,1.0,0.0,0.0,710.0,200.0,1970.0,1690.0,3.0
13305,0.0,0.0,0.0,0.0,360.0,0.0,0.0,1.0,0.0,0.0,360.0,120.0,3230.0,2810.0,1.0
13307,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,30.0,10.0,230.0,190.0,1.0
13309,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,70.0,30.0,520.0,440.0,1.0
13311,0.0,1.0,0.0,30.0,260.0,0.0,0.0,1.0,0.0,0.0,290.0,70.0,2750.0,2300.0,2.0
13313,0.0,1.0,0.0,160.0,1000.0,0.0,0.0,1.0,0.0,0.0,1160.0,190.0,12360.0,10720.0,2.0
13315,0.0,1.0,0.0,370.0,90.0,0.0,0.0,1.0,0.0,0.0,460.0,30.0,680.0,580.0,2.0
13317,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,890.0,760.0,1.0
13319,0.0,1.0,0.0,170.0,190.0,0.0,0.0,1.0,0.0,0.0,360.0,110.0,880.0,750.0,2.0
13321,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,30.0,2320.0,2020.0,1.0
15001,0.0,14.0,0.0,3290.0,0.0,0.0,360.0,0.0,0.0,1.0,3650.0,1410.0,21710.0,19770.0,15.0
15003,1.0,15.0,640.0,12960.0,0.0,0.0,510.0,0.0,0.0,3.0,14110.0,1560.0,126600.0,117370.0,19.0
15007,0.0,1.0,0.0,30.0,0.0,0.0,1130.0,0.0,0.0,2.0,0.0,0.0,7900.0,7220.0,3.0
15009,1.0,5.0,320.0,1100.0,0.0,550.0,0.0,0.0,1.0,0.0,1980.0,290.0,19010.0,17380.0,7.0
16001,2.0,7.0,3130.0,1120.0,2760.0,0.0,0.0,1.0,0.0,0.0,7010.0,1410.0,56160.0,49620.0,10.0
16003,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,270.0,230.0,1.0
16005,0.0,5.0,0.0,420.0,650.0,0.0,40.0,1.0,0.0,1.0,1100.0,210.0,10900.0,9570.0,7.0
16007,0.0,1.0,0.0,100.0,180.0,0.0,0.0,1.0,0.0,0.0,280.0,80.0,560.0,460.0,2.0
16009,0.0,1.0,0.0,160.0,200.0,0.0,150.0,1.0,0.0,1.0,500.0,150.0,750.0,640.0,3.0
16011,0.0,2.0,0.0,30.0,320.0,0.0,210.0,1.0,0.0,1.0,560.0,100.0,5170.0,4410.0,4.0
16013,,,,,,,,,,,,,2170.0,1870.0,
16015,,,,,,,,,,,,,580.0,480.0,
16017,0.0,4.0,0.0,130.0,670.0,0.0,0.0,1.0,0.0,0.0,800.0,210.0,3910.0,3340.0,5.0
16019,0.0,1.0,0.0,10.0,1490.0,0.0,0.0,1.0,0.0,0.0,1510.0,280.0,13870.0,12070.0,2.0
16021,0.0,1.0,0.0,30.0,150.0,0.0,10.0,1.0,0.0,1.0,200.0,50.0,1050.0,860.0,3.0
16023,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,60.0,20.0,230.0,200.0,1.0
16025,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,90.0,80.0,1.0
16027,0.0,7.0,0.0,820.0,1350.0,0.0,0.0,2.0,0.0,0.0,2170.0,370.0,26430.0,22930.0,9.0
16029,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,630.0,520.0,1.0
16031,0.0,1.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,2630.0,2220.0,1.0
16033,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,90.0,70.0,1.0
16035,0.0,0.0,0.0,0.0,90.0,710.0,0.0,1.0,2.0,0.0,800.0,140.0,560.0,480.0,3.0
16037,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,70.0,30.0,310.0,270.0,1.0
16039,0.0,2.0,0.0,120.0,190.0,0.0,0.0,1.0,0.0,0.0,310.0,50.0,3300.0,2970.0,3.0
16041,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,140.0,40.0,1480.0,1220.0,1.0
16043,0.0,1.0,0.0,20.0,70.0,0.0,0.0,1.0,0.0,0.0,90.0,10.0,1350.0,1150.0,2.0
16045,0.0,1.0,0.0,60.0,150.0,0.0,0.0,1.0,0.0,0.0,210.0,60.0,1690.0,1460.0,2.0
16047,,,,,,,,,,,,,1480.0,1250.0,
16049,0.0,0.0,0.0,0.0,110.0,470.0,0.0,1.0,1.0,0.0,580.0,120.0,1180.0,990.0,2.0
16051,0.0,1.0,0.0,10.0,230.0,0.0,0.0,2.0,0.0,0.0,240.0,40.0,3210.0,2690.0,3.0
16053,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,2640.0,2290.0,1.0
16055,0.0,3.0,0.0,360.0,1070.0,0.0,0.0,1.0,0.0,0.0,1420.0,360.0,17520.0,15400.0,4.0
16057,0.0,1.0,0.0,70.0,140.0,0.0,0.0,1.0,0.0,0.0,210.0,50.0,6230.0,5390.0,2.0
16059,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,150.0,50.0,580.0,490.0,1.0
16061,0.0,0.0,0.0,0.0,100.0,0.0,20.0,1.0,0.0,1.0,120.0,30.0,300.0,250.0,2.0
16063,,,,,,,,,,,,,610.0,520.0,
16065,0.0,1.0,0.0,20.0,170.0,0.0,0.0,1.0,0.0,0.0,190.0,20.0,7460.0,6130.0,2.0
16067,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,2290.0,1990.0,1.0
16069,0.0,1.0,0.0,200.0,700.0,0.0,110.0,1.0,0.0,1.0,1010.0,270.0,4630.0,4100.0,3.0
16071,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,60.0,20.0,380.0,310.0,1.0
16073,0.0,3.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,1180.0,1000.0,3.0
16075,0.0,2.0,0.0,100.0,160.0,0.0,0.0,1.0,0.0,0.0,260.0,70.0,2480.0,2150.0,3.0
16077,0.0,1.0,0.0,20.0,180.0,0.0,0.0,1.0,0.0,0.0,200.0,40.0,760.0,650.0,2.0
16079,0.0,2.0,0.0,240.0,220.0,0.0,0.0,1.0,0.0,0.0,460.0,120.0,1060.0,920.0,3.0
16081,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,20.0,1290.0,1150.0,1.0
16083,1.0,4.0,660.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,230.0,10190.0,8970.0,5.0
16085,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,20.0,820.0,730.0,1.0
16087,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,30.0,840.0,700.0,1.0
17001,0.0,1.0,0.0,410.0,0.0,0.0,1160.0,0.0,0.0,1.0,1570.0,450.0,7350.0,6460.0,2.0
17003,0.0,2.0,0.0,190.0,510.0,0.0,0.0,1.0,0.0,0.0,700.0,180.0,630.0,550.0,3.0
17005,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,80.0,1740.0,1520.0,1.0
17007,0.0,1.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,5890.0,4970.0,1.0
17009,,,,,,,,,,,,,470.0,420.0,
17011,,,,,,,,,,,,,3380.0,2920.0,
17013,,,,,,,,,,,,,450.0,390.0,
17015,,,,,,,,,,,,,1250.0,1070.0,
17017,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,1300.0,1130.0,2.0
17019,1.0,3.0,1630.0,500.0,530.0,0.0,0.0,2.0,0.0,0.0,2660.0,540.0,33850.0,29580.0,6.0
17021,,,,,,,,,,,,,3340.0,2920.0,
17023,,,,,,,,,,,,,1530.0,1300.0,
17025,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,1260.0,1080.0,1.0
17027,,,,,,,,,,,,,3960.0,3500.0,
17029,0.0,2.0,0.0,50.0,390.0,0.0,0.0,1.0,0.0,0.0,440.0,120.0,7810.0,6790.0,3.0
17031,8.0,142.0,32680.0,67460.0,3710.0,23480.0,2860.0,3.0,20.0,2.0,130190.0,24100.0,715650.0,645830.0,175.0
17033,,,,,,,,,,,,,1740.0,1510.0,
17035,,,,,,,,,,,,,1100.0,950.0,
17037,0.0,2.0,0.0,190.0,1140.0,0.0,0.0,1.0,0.0,0.0,1320.0,340.0,16380.0,14320.0,3.0
17039,,,,,,,,,,,,,1670.0,1450.0,
17041,,,,,,,,,,,,,2000.0,1720.0,
17043,1.0,6.0,4480.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,6910.0,1010.0,111080.0,97830.0,7.0
17045,,,,,,,,,,,,,1670.0,1440.0,
17047,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,590.0,500.0,1.0
17049,1.0,1.0,380.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,110.0,3730.0,3280.0,2.0
17051,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2040.0,1760.0,1.0
17053,,,,,,,,,,,,,1360.0,1150.0,
17055,0.0,2.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,60.0,3800.0,3270.0,2.0
17057,0.0,0.0,0.0,0.0,330.0,0.0,0.0,2.0,0.0,0.0,330.0,110.0,3380.0,2940.0,2.0
17059,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,480.0,420.0,1.0
17061,,,,,,,,,,,,,1210.0,1030.0,
17063,,,,,,,,,,,,,5970.0,5210.0,
17065,,,,,,,,,,,,,760.0,650.0,
17067,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1710.0,1470.0,1.0
17069,0.0,1.0,0.0,100.0,40.0,0.0,0.0,1.0,0.0,0.0,140.0,40.0,310.0,260.0,2.0
17071,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,610.0,520.0,2.0
17073,0.0,0.0,0.0,0.0,710.0,0.0,0.0,2.0,0.0,0.0,710.0,400.0,4950.0,4320.0,2.0
17075,,,,,,,,,,,,,2590.0,2220.0,
17077,0.0,5.0,0.0,820.0,470.0,0.0,0.0,1.0,0.0,0.0,1290.0,290.0,9240.0,8210.0,6.0
17079,,,,,,,,,,,,,880.0,750.0,
17081,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,3930.0,3480.0,1.0
17083,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,140.0,50.0,2420.0,2070.0,1.0
17085,,,,,,,,,,,,,1720.0,1460.0,
17087,0.0,2.0,0.0,360.0,50.0,0.0,0.0,1.0,0.0,0.0,410.0,110.0,990.0,850.0,3.0
17089,0.0,10.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,890.0,63010.0,54590.0,10.0
17091,0.0,1.0,0.0,160.0,0.0,0.0,3170.0,0.0,0.0,1.0,3330.0,870.0,13350.0,11540.0,2.0
17093,0.0,2.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,110.0,16100.0,14050.0,2.0
17095,0.0,1.0,0.0,70.0,0.0,0.0,1100.0,0.0,0.0,1.0,1180.0,360.0,5280.0,4570.0,2.0
17097,0.0,6.0,0.0,5490.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.0,600.0,81040.0,69710.0,6.0
17099,1.0,1.0,1040.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,280.0,11530.0,10000.0,2.0
17101,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1330.0,1160.0,1.0
17103,0.0,0.0,0.0,0.0,770.0,0.0,0.0,1.0,0.0,0.0,770.0,260.0,3270.0,2850.0,1.0
17105,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,0.0,270.0,100.0,3970.0,3480.0,1.0
17107,,,,,,,,,,,,,3370.0,2940.0,
17109,,,,,,,,,,,,,4750.0,4040.0,
17111,0.0,2.0,0.0,300.0,240.0,0.0,0.0,1.0,0.0,0.0,540.0,100.0,34340.0,29520.0,3.0
17113,1.0,3.0,2360.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,570.0,25940.0,22500.0,4.0
17115,1.0,3.0,1920.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.0,770.0,12410.0,10820.0,4.0
17117,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4830.0,4200.0,1.0
17119,0.0,6.0,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,0.0,31900.0,28350.0,6.0
17121,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,4090.0,3580.0,1.0
17123,,,,,,,,,,,,,1130.0,990.0,
17125,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,70.0,1260.0,1070.0,1.0
17127,0.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,170.0,40.0,1500.0,1300.0,1.0
17129,,,,,,,,,,,,,1280.0,1100.0,
17131,,,,,,,,,,,,,1470.0,1250.0,
17133,,,,,,,,,,,,,3500.0,3030.0,
17135,,,,,,,,,,,,,2530.0,2190.0,
17137,0.0,1.0,0.0,280.0,1160.0,0.0,0.0,1.0,0.0,0.0,1430.0,460.0,3790.0,3310.0,2.0
17139,,,,,,,,,,,,,1420.0,1210.0,
17141,,,,,,,,,,,,,5350.0,4590.0,
17143,1.0,3.0,2600.0,580.0,0.0,1220.0,0.0,0.0,1.0,0.0,4410.0,1100.0,23080.0,20370.0,5.0
17145,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,1820.0,1590.0,1.0
17147,,,,,,,,,,,,,1680.0,1430.0,
17149,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,110.0,1470.0,1270.0,1.0
17151,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,350.0,300.0,1.0
17153,0.0,1.0,0.0,100.0,120.0,0.0,0.0,1.0,0.0,0.0,220.0,40.0,540.0,460.0,2.0
17155,,,,,,,,,,,,,510.0,440.0,
17157,,,,,,,,,,,,,2720.0,2350.0,
17159,0.0,1.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,1480.0,1290.0,1.0
17161,0.0,5.0,0.0,610.0,970.0,0.0,0.0,1.0,0.0,0.0,1580.0,410.0,16230.0,14240.0,6.0
17163,1.0,9.0,2620.0,2760.0,0.0,0.0,940.0,0.0,0.0,2.0,6320.0,1540.0,32140.0,28340.0,12.0
17165,0.0,2.0,0.0,130.0,180.0,0.0,0.0,1.0,0.0,0.0,310.0,90.0,2360.0,2070.0,3.0
17167,1.0,3.0,1790.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,690.0,23480.0,20710.0,4.0
17169,,,,,,,,,,,,,590.0,500.0,
17171,,,,,,,,,,,,,530.0,450.0,
17173,,,,,,,,,,,,,1950.0,1660.0,
17175,,,,,,,,,,,,,530.0,450.0,
17177,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,200.0,50.0,4540.0,3950.0,1.0
17179,1.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,450.0,14710.0,12940.0,1.0
17181,0.0,1.0,0.0,670.0,150.0,0.0,0.0,1.0,0.0,0.0,810.0,220.0,1600.0,1380.0,2.0
17183,0.0,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,80.0,8330.0,7230.0,1.0
17185,0.0,0.0,0.0,0.0,470.0,0.0,0.0,1.0,0.0,0.0,470.0,160.0,1080.0,940.0,1.0
17187,,,,,,,,,,,,,1830.0,1500.0,
17189,,,,,,,,,,,,,1370.0,1180.0,
17191,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1550.0,1330.0,1.0
17193,0.0,3.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,80.0,1290.0,1120.0,3.0
17195,0.0,1.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,410.0,5750.0,4980.0,1.0
